date,id,name,absolute_magnitude_h,estimated_diameter_min_km,estimated_diameter_max_km,is_hazardous,miss_distance_km,relative_velocity_kph
2023-11-16,54404082,(2023 VM5),24.54,0.0328514828,0.0734581487,False,13069197.557495087,33847.114507268
2023-11-16,54405973,(2023 VN10),22.37,0.0892390579,0.1995445996,False,13722069.230756799,32245.8098586559
2023-11-16,54404634,(2023 VP7),23.37,0.056306039,0.1259041307,False,9109001.005049357,36652.3569777733
2023-11-16,54414150,(2023 XE3),27.53,0.0082900085,0.0185370226,False,2162461.610262597,9147.6561539107
2023-11-16,54416587,(2023 XP11),24.13,0.0396784754,0.0887237683,False,8598557.304993859,22979.5175612745
2023-11-16,54439317,(2024 JC),24.68,0.0308003021,0.0688715693,False,69907496.583694832,65689.8083924969
2023-11-16,54497170,(2024 VF),27.38,0.0088829042,0.0198627775,False,14878149.213332737,15685.2420684596
2023-11-19,2303250,303250 (2004 RU10),17.91,0.6959130436,1.5561088719,False,39956068.365160631,66575.0250421024
2023-11-19,3550127,(2010 UK8),20.07,0.2573682542,0.5754929116,True,32024585.570166071,91331.938201811
2023-11-19,3553151,(2010 XE11),23.08,0.0643509521,0.1438931032,False,23486563.013348138,30664.5509829738
2023-11-19,3744819,(2016 DK1),27.5,0.008405334,0.0187948982,False,2022611.477632649,24304.6966516617
2023-11-19,3836261,(2018 WC),23.1,0.063760979,0.1425738833,False,61251687.261304966,82929.9580649449
2023-11-19,54087731,(2020 VO2),26.64,0.0124897854,0.0279280092,False,14358404.116112119,29821.51038405
2023-11-19,54099606,(2020 XB3),27.5,0.008405334,0.0187948982,False,21104372.994096122,42870.1733838803
2023-11-19,54167176,(2021 NR3),24.97,0.0269497646,0.0602615057,False,59840410.246987912,44015.3338305445
2023-11-19,54209479,(2021 RS100),28.76,0.0047049496,0.0105205872,False,60671177.139907131,51518.3368455
2023-11-19,54217973,(2021 VZ6),25.16,0.0246919266,0.0552128263,False,8136260.1385398,30743.2377134942
2023-11-19,54222543,(2021 WJ),23.77,0.0468333233,0.1047224945,False,55930034.721981892,68845.470988145
2023-11-19,54224424,(2021 WB2),24.58,0.0322518756,0.0721173863,False,4217897.747812137,58513.4462262064
2023-11-19,54326659,(2022 VR1),24.79,0.0292789148,0.0654696439,False,3106431.664815884,21882.2603282643
2023-11-19,54397143,(2023 UA3),20.32,0.229379698,0.5129085974,False,56309497.229049966,101735.8587207173
2023-11-19,54406287,(2023 VT10),22.21,0.0960627415,0.2148028201,False,10255685.553239093,95657.4028597745
2023-11-19,54405405,(2023 VB10),26.27,0.0148099972,0.0331161605,False,5429230.342331958,40946.825873903
2023-11-19,54404636,(2023 VT7),24.05,0.0411675457,0.0920534307,False,5740365.338738788,38151.0153826538
2023-11-19,54404640,(2023 VY7),23.29,0.0584191154,0.1306291133,False,7537893.820901534,49465.470007364
2023-11-19,54407413,(2023 WY1),27.74,0.0075258399,0.0168282897,False,677146.605471085,29676.0237583164
2023-11-19,54407417,(2023 WC2),25.11,0.0252670754,0.0564988982,False,3296338.187214413,24281.6679444023
2023-11-19,54408020,(2023 WE2),27.04,0.010388551,0.0232295062,False,242746.599412496,26142.3342479557
2023-11-19,54410277,(2023 WL3),23.96,0.0429096504,0.0959488953,False,16455059.762611257,46812.500363884
2023-11-19,54413297,(2023 XZ1),23.97,0.0427124985,0.0955080501,False,14268297.115310972,58306.7660709744
2023-11-19,54416584,(2023 XK11),23.33,0.0573528464,0.1282448632,False,14748075.989657491,47733.338706593
2023-11-19,54522252,(2025 EL),29.27,0.0037201031,0.0083184034,False,19467103.833173814,48267.8755689092
2023-11-19,54521724,(2025 DJ29),26.43,0.0137579896,0.0307638,False,6539401.775441657,12823.3207297794
2023-11-18,3620867,(2012 XE133),23.3,0.058150704,0.130028927,False,31975757.962341883,58019.4708347138
2023-11-18,3672909,(2014 KS76),26.62,0.012605352,0.0281864239,False,36480265.078240931,25198.9351472313
2023-11-18,3699885,(2014 WR365),23.27,0.0589596608,0.1318378096,False,27423131.150699274,16620.1134021751
2023-11-18,3736658,(2015 XJ351),22.42,0.0872077289,0.19500241,False,43694949.559452195,40569.5249837345
2023-11-18,3825432,(2018 ME5),22.95,0.0683211199,0.1527706684,False,45447722.158696839,12372.6097238662
2023-11-18,3842752,(2019 LB1),27.0,0.0105816886,0.023661375,False,6033061.58983962,14983.1234993457
2023-11-18,3907555,(2019 XM2),26.6,0.0127219879,0.0284472297,False,63827854.899550543,71754.5910520206
2023-11-18,54016684,(2020 HJ4),20.14,0.2492039814,0.5572370428,True,66819391.256345428,93311.1615513445
2023-11-18,54053826,(2020 RJ2),29.3,0.0036690614,0.0082042706,False,23802120.795982583,31520.8258068387
2023-11-18,54158076,(2021 LJ4),20.11,0.2526707542,0.5649889822,False,67350685.892561739,39922.2383716937
2023-11-18,54278175,(2022 JR),26.05,0.0163890951,0.0366471308,False,28897758.240387145,53221.089874927
2023-11-18,54330301,(2022 WD8),26.24,0.0150160248,0.0335768522,False,61096290.184995055,48965.5434443188
2023-11-18,54358911,(2023 JE5),25.07,0.0257368254,0.0575492912,False,70163057.003621965,25680.3646773028
2023-11-18,54405972,(2023 WB),26.54,0.0130784109,0.0292442157,False,667053.506458351,45369.2436156724
2023-11-18,54405397,(2023 VJ9),27.65,0.0078443141,0.0175404196,False,10760626.579882594,17790.4278177872
2023-11-18,54405064,(2023 VD9),24.1,0.040230458,0.0899580388,False,9538751.763624725,80243.5353697948
2023-11-18,54407414,(2023 WA2),25.03,0.0262153087,0.0586192124,False,1513325.111578832,46712.8513779286
2023-11-18,54412473,(2023 XV),24.27,0.037201031,0.0831840342,False,14387690.247851178,25819.4105483555
2023-11-18,54415882,(2023 XC10),24.65,0.031228777,0.0698296682,False,6434090.24552519,37828.3844283775
2023-11-22,2138175,138175 (2000 EE104),20.49,0.2121069879,0.4742856434,True,28517514.293885339,19925.1242608349
2023-11-22,3291170,(2005 SX4),20.49,0.2121069879,0.4742856434,False,26779767.319663282,17124.6690152343
2023-11-22,3763232,(2016 VK),22.5,0.0840533402,0.1879489824,False,16640016.241089356,81256.7544348701
2023-11-22,54099608,(2020 XD3),25.6,0.0201629919,0.0450858206,False,34248513.14542577,32263.9660367839
2023-11-22,54216343,(2021 VQ3),26.17,0.0155079709,0.0346768771,False,37721143.326884687,69409.7546475632
2023-11-22,54374053,(2023 MS3),24.11,0.0400456158,0.0895447192,False,53294037.091125959,44550.9642422898
2023-11-22,54407112,(2023 WJ1),26.29,0.0146742183,0.0328125497,False,4496926.946946787,17753.255151219
2023-11-22,54406856,(2023 WV),26.82,0.0114962176,0.0257063241,False,878577.728900378,50576.2231637358
2023-11-22,54414588,(2023 XF4),22.55,0.0821400526,0.1836707413,False,28747089.055160714,62993.7483919841
2023-11-22,54417652,(2023 XH18),23.48,0.0535247906,0.1196850702,False,16137407.041324906,31568.6479096912
2023-11-22,54494255,(2024 UM),25.11,0.0252670754,0.0564988982,False,39346558.861220953,24813.1576577073
2023-11-21,3102708,(2001 YM2),19.71,0.3037770614,0.6792661593,False,22062376.735075387,41217.0841035292
2023-11-21,3440392,(2008 WK61),20.83,0.1813656249,0.4055458661,True,35112393.048156305,59382.6962197986
2023-11-21,3553587,(2010 XP56),23.31,0.0578835257,0.1294314984,False,34135913.282081838,36945.089320306
2023-11-21,3648542,(2013 SY19),24.83,0.0287445144,0.0642746882,False,56218803.669960336,15287.666407184
2023-11-21,3702918,(2014 YC9),24.06,0.040978398,0.0916304836,False,67142422.978484647,17373.2587911929
2023-11-21,3721289,(2015 MC),24.11,0.0400456158,0.0895447192,False,60353140.744963591,71542.681155878
2023-11-21,3763626,(2016 VX5),21.81,0.1154928176,0.258249791,False,50726066.054815765,57069.7136516243
2023-11-21,3773653,(2017 FL128),22.21,0.0960627415,0.2148028201,False,60181345.677651074,54638.698527607
2023-11-21,3892316,(2019 VO1),21.99,0.1063053145,0.2377059096,False,51469082.562179947,29702.0146264407
2023-11-21,54097970,(2020 XS),21.22,0.1515496636,0.3388753497,False,67348556.830635686,86999.3671757314
2023-11-21,54100197,(2020 XJ5),25.07,0.0257368254,0.0575492912,False,11244844.008072226,44403.2406484427
2023-11-21,54213618,(2021 TD32),21.92,0.109788026,0.2454934893,True,71949869.341563001,94781.222544434
2023-11-21,54248647,(2022 DO4),27.16,0.009830033,0.0219806221,False,62902737.033936573,27157.408789436
2023-11-21,54276244,(2022 GA6),22.84,0.0718712133,0.1607089186,False,30580758.767058464,60061.1620893397
2023-11-21,54280494,(2022 KK4),24.65,0.031228777,0.0698296682,False,53231360.490406095,56683.6918697041
2023-11-21,54312933,(2022 TU),23.71,0.0481454197,0.1076564312,False,14823110.316905936,27458.2370194385
2023-11-21,54327902,(2022 WN2),28.95,0.0043107712,0.0096391775,False,23590112.026039626,21535.2823591117
2023-11-21,54357253,(2023 HB7),25.29,0.0232570687,0.0520043867,False,31193101.190902545,23378.8800347262
2023-11-21,54359401,(2023 KQ1),25.21,0.0241298697,0.0539560289,False,35599196.320408248,61343.2214374493
2023-11-21,54374714,(2023 NE),24.63,0.0315177333,0.0704757942,False,62126145.857734255,37857.7236577882
2023-11-21,54402641,(2023 TK90),24.2,0.0384197891,0.0859092601,False,8808040.698333559,28137.2009686787
2023-11-21,54397139,(2023 UW2),23.39,0.0557898221,0.1247498347,False,13957357.972435546,40250.3602086313
2023-11-21,54401957,(2023 UH10),22.99,0.0670741189,0.1499822895,False,13794061.575077516,64202.3959230464
2023-11-21,54404091,(2023 VW5),25.45,0.0216050351,0.0483103272,False,1701447.440021019,40265.010592857
2023-11-21,54408022,(2023 WG2),26.78,0.0117099483,0.0261842403,False,772017.715000039,82661.0897325218
2023-11-21,54408197,(2023 WW2),24.8,0.0291443905,0.0651688382,False,6544957.182102829,48952.6027213381
2023-11-21,54408024,(2023 WJ2),22.83,0.0722029558,0.1614507173,False,18167113.377459749,66877.7204783596
2023-11-21,54412474,(2023 XW),26.41,0.0138852907,0.0310484539,False,8541815.565932422,22783.3510726884
2023-11-21,54416583,(2023 XJ11),23.22,0.0603330078,0.1349087066,False,9047319.978154343,45633.0234627274
2023-11-21,54496024,(2024 UB5),28.29,0.0058419115,0.0130629113,False,42527184.307733113,27957.2417194188
2023-11-21,54505734,(2024 XS11),23.96,0.0429096504,0.0959488953,False,27792037.059673993,45420.5233391965
2023-11-24,3160735,(2003 SH84),22.97,0.0676947481,0.1513700585,False,38598729.44630377,5681.5360091535
2023-11-24,3478654,(2009 WD54),28.5,0.0053034072,0.0118587791,False,49133727.925997755,65233.5409148983
2023-11-24,3608822,(2012 ST9),19.86,0.283501249,0.6339280645,False,32697701.14135171,46817.427088733
2023-11-24,3840800,(2019 GS1),24.46,0.0340843469,0.0762149166,False,64385857.378136037,48883.3938500036
2023-11-24,3879725,(2019 UT6),21.93,0.1092835959,0.2443655492,True,3462468.327265131,47533.666446949
2023-11-24,54307204,(2022 SA8),28.01,0.006645918,0.0148607244,False,44572220.221842809,29918.4868181876
2023-11-24,54395877,(2023 UM),22.91,0.0695913044,0.1556108872,False,20754020.691671987,45796.0810531903
2023-11-24,54396407,(2023 TE32),24.6,0.0319561887,0.0714562102,False,9913460.155102708,18602.8776135955
2023-11-24,54408328,(2023 WF3),24.78,0.0294140602,0.0657718381,False,13918677.543254097,40238.263867054
2023-11-24,54415080,(2023 XY4),22.07,0.1024601475,0.2291078547,False,11430644.083899042,75685.8247583652
2023-11-24,54415897,(2023 XV10),25.43,0.021804944,0.0487573371,False,5052533.495965935,24415.3735216065
2023-11-24,54416957,(2023 XN14),23.61,0.0504144434,0.1127301225,False,6738018.2149469,35047.2651845631
2023-11-24,54432466,(2024 FJ5),23.45,0.0542693946,0.1213500554,False,31088460.562553667,28624.3689200866
2023-11-24,54495999,(2024 UA4),23.46,0.0540200494,0.1207925025,False,56544790.054750564,35937.8809473949
2023-11-23,3623577,(2013 AP27),19.4,0.3503926411,0.7835017643,False,62486040.215416979,10308.7716573448
2023-11-23,3736803,(2015 XQ378),24.08,0.0406027058,0.0907904103,False,34399045.822595826,31182.7765014482
2023-11-23,54326649,(2022 VN1),25.06,0.0258556212,0.0578149266,False,47951170.840807322,76014.3047438704
2023-11-23,54327904,(2022 WR2),26.63,0.0125474356,0.028056919,False,25218356.007303982,37332.1834588613
2023-11-23,54355037,(2023 HG3),26.63,0.0125474356,0.028056919,False,67795383.722318157,64288.6442515404
2023-11-23,54358764,(2023 JV3),20.57,0.204434871,0.4571302686,False,14610066.928094059,65813.6694112474
2023-11-23,54373933,(2023 MJ3),19.73,0.3009920165,0.6730386097,False,58788316.01312514,146998.6372444291
2023-11-23,54403821,(2023 VE5),23.73,0.0477040198,0.1066694311,False,22209540.857167505,57353.1173685317
2023-11-23,54404097,(2023 VH6),25.6,0.0201629919,0.0450858206,False,2621661.188260649,26379.6278648595
2023-11-23,54404389,(2023 VC7),25.86,0.0178877195,0.0399981568,False,4077972.532011236,29318.3907162133
2023-11-23,54408329,(2023 WG3),22.77,0.0742258153,0.1659739687,False,25582543.494740392,68444.1501904051
2023-11-23,54413295,(2023 XX1),24.85,0.0284809831,0.0636854144,False,13466907.593871725,40589.421842358
2023-11-26,3092144,(1996 BG1),23.72,0.0479242116,0.1071617948,False,15021490.1374602,22823.1993126514
2023-11-26,3477945,(2009 WN8),25.2,0.0242412481,0.0542050786,False,51458564.590256626,79081.722496989
2023-11-26,3550076,(2010 UO7),23.7,0.0483676488,0.1081533507,False,68440643.00324641,52614.6978532712
2023-11-26,3661494,(2014 CE13),24.09,0.0404161533,0.0903732663,False,16253060.511351065,56446.6270712875
2023-11-26,3789622,(2017 WM13),27.6,0.0080270317,0.0179489885,False,21454385.320400895,23813.7393582721
2023-11-26,3802388,(2018 GB),24.96,0.0270741591,0.0605396602,False,35208250.306844299,30987.7870815776
2023-11-26,3825041,(2018 KC3),23.23,0.0600558028,0.1342888574,False,29078364.158489265,30455.5211544987
2023-11-26,54100582,(2020 XV6),22.72,0.0759547566,0.1698399991,False,68048259.01007666,80760.658797855
2023-11-26,54323530,(2022 UA34),23.83,0.0455569852,0.1018685158,False,23984035.874964647,23326.2644260859
2023-11-26,54402465,(2023 VM1),24.62,0.0316632126,0.0708010957,False,4164212.14363693,31871.7100542892
2023-11-26,54405395,(2023 VG9),24.23,0.0378926498,0.0847305409,False,37847953.776135872,11944.8275073471
2023-11-26,54408195,(2023 WT2),27.77,0.0074225815,0.0165973969,False,824730.888140885,48784.4509791978
2023-11-26,54408083,(2023 WN2),23.34,0.057089334,0.1276556316,False,2832128.5316707,53556.521112765
2023-11-26,54411558,(2023 WQ3),21.43,0.1375798959,0.3076379996,False,73747197.332660373,64487.458088168
2023-11-26,54413301,(2023 XD2),25.26,0.0235806068,0.0527278398,False,5696979.936867543,39116.2250426274
2023-11-26,54417979,(2023 XT20),25.61,0.0200703514,0.0448786701,False,4711656.87222547,59645.3772472866
2023-11-26,54432221,(2024 FB4),21.11,0.1594244681,0.3564839479,False,66574396.933976395,64815.6766736128
2023-11-26,54434075,(2024 GE5),26.24,0.0150160248,0.0335768522,False,35392515.538444489,26458.6646282278
2023-11-25,2426071,426071 (2012 CD29),19.93,0.2745079817,0.6138185073,False,48504224.262818328,75714.4578002656
2023-11-25,3618494,(2012 WS10),24.93,0.0274507982,0.0613818507,False,25971953.975927513,62166.1110636269
2023-11-25,3648769,(2013 TK4),23.98,0.0425162524,0.0950692305,False,28054738.833121316,24002.944245306
2023-11-25,3789222,(2017 VS12),23.0,0.0667659413,0.1492931834,False,46490174.720079389,70829.0370944752
2023-11-25,3838208,(2019 CZ2),24.6,0.0319561887,0.0714562102,False,1057055.452744091,21006.489996606
2023-11-25,54224159,(2021 WA1),27.7,0.0076657557,0.0171411509,False,18339561.738670556,37317.4491151656
2023-11-25,54330583,(2022 WR9),27.2,0.0096506147,0.0215794305,False,37090802.005391982,73765.7911881266
2023-11-25,54353141,(2023 FT10),25.98,0.0169260249,0.0378477424,False,42124038.542991303,31537.4714580764
2023-11-25,54354666,(2023 GF3),24.89,0.0279611466,0.0625230245,False,38663341.96313973,20456.9085635016
2023-11-25,54396403,(2023 TC32),23.21,0.0606114923,0.1355314169,False,36333337.769577023,20199.0271152922
2023-11-25,54403824,(2023 VH5),25.16,0.0246919266,0.0552128263,False,6866287.512706751,32536.1002428425
2023-11-25,54408397,(2023 WK3),20.46,0.21505769,0.4808836139,True,20580148.90672813,51131.8064089519
2023-11-25,54415293,(2023 XP5),25.66,0.0196134944,0.0438571068,False,6650242.532392046,37883.2342143661
2023-11-25,54414137,(2023 XO2),24.62,0.0316632126,0.0708010957,False,26864589.177315199,12128.4489207815
2023-11-25,54420793,(2024 AX4),21.13,0.1579628558,0.3532156834,True,37376652.942197567,52647.501293145
2023-11-25,54434762,(2024 GL6),22.59,0.0806408277,0.1803183724,False,66870545.230726412,46382.5300428662
2023-11-27,2533638,533638 (2014 KT86),20.39,0.2221032822,0.4966380371,False,20395319.556519957,48920.2239199601
2023-11-27,3092477,(2001 VF2),20.45,0.2160503512,0.4831032718,False,51653733.816123885,29227.4968865279
2023-11-27,3596257,(2012 BA27),20.49,0.2121069879,0.4742856434,False,61682533.210926817,24699.5787907714
2023-11-27,3653066,(2013 UB3),25.8,0.0183888672,0.0411187571,False,7090413.859717578,19477.5150212648
2023-11-27,3766118,(2016 YJ3),23.2,0.0608912622,0.1361570015,False,48350193.104820239,31374.2383299573
2023-11-27,3773596,(2017 FO127),26.8,0.0116025908,0.0259441818,False,56583217.319456612,26565.8441586638
2023-11-27,3842898,(2019 LK6),24.03,0.0415484643,0.0929051906,False,22452063.987281795,58155.9420838302
2023-11-27,54016727,(2020 HF5),26.7,0.0121494041,0.0271668934,False,44239297.357815356,24847.5143665461
2023-11-27,54049359,(2020 OU3),23.67,0.0490405098,0.1096579137,False,60680534.711072436,24323.7396981813
2023-11-27,54136185,(2021 GQ5),28.51,0.0052790403,0.0118042929,False,44295988.652475029,26349.8231218496
2023-11-27,54280030,(2022 KM1),24.6,0.0319561887,0.0714562102,False,26222098.369528953,34401.9996538402
2023-11-27,54358914,(2023 JH5),19.61,0.3180936332,0.7112789871,False,50110913.943616492,102923.1975703514
2023-11-27,54383284,(2023 RE10),22.06,0.102933082,0.2301653685,False,32075322.375926773,34961.5232463371
2023-11-27,54405062,(2023 VB9),23.34,0.057089334,0.1276556316,False,12285726.405171043,54465.66431541
2023-11-27,54406860,(2023 WZ),25.13,0.0250354255,0.0559809132,False,11265706.014475419,23484.9004106122
2023-11-27,54412468,(2023 XQ),25.29,0.0232570687,0.0520043867,False,2803972.282724177,38875.6955563744
2023-11-27,54413290,(2023 XS1),25.96,0.0170826395,0.0381979432,False,7651985.788360633,22684.7360799388
2023-11-27,54561772,(2025 VG5),26.774,0.0117423488,0.0262566901,False,12336034.717752704,17656.1199964549
2023-11-30,2480808,480808 (1994 XL1),20.64,0.1979497587,0.4426291165,True,74457023.248757857,102793.5176280872
2023-11-30,3260293,(2004 UV1),17.79,0.7354530894,1.644523102,True,17252752.256929407,60154.1513947253
2023-11-30,3764723,(2016 WU3),20.48,0.2130860292,0.4764748465,False,47687663.587548558,31582.0370268711
2023-11-30,3842591,(2019 KG2),25.9,0.0175612318,0.0392681082,False,13412692.173880126,41238.7281369068
2023-11-30,3842758,(2019 LJ1),23.07,0.0646479826,0.1445572836,False,27583542.22401904,92420.3124619693
2023-11-30,3893723,(2019 WS4),24.5,0.0334622374,0.0748238376,False,63387500.225075539,65256.3074982258
2023-11-30,54016509,(2020 GP2),24.6,0.0319561887,0.0714562102,False,71263651.45037043,30019.6758700007
2023-11-30,54099342,(2020 XN2),23.38,0.0560473362,0.1253256538,False,6003655.465649034,49640.641808081
2023-11-30,54098711,(2020 XG2),27.9,0.0069912523,0.0156329154,False,14988310.766033752,37449.679282182
2023-11-30,54099617,(2020 XN3),22.9,0.0699125232,0.1563291544,False,43017382.778443641,101381.6410903897
2023-11-30,54209222,(2021 TK13),25.4,0.022108281,0.0494356193,False,24121173.902930004,18276.0923911156
2023-11-30,54218574,(2021 VC8),25.94,0.0172407032,0.0385513844,False,20445016.776762455,39770.4822716977
2023-11-30,54406862,(2023 WC1),26.48,0.0134448195,0.0300635304,False,2160054.086861326,27988.323029691
2023-11-30,54412458,(2023 XF),23.31,0.0578835257,0.1294314984,False,12261127.159739297,31261.9162370144
2023-11-30,54413268,(2023 XA1),24.1,0.040230458,0.0899580388,False,4098080.954104091,39655.6807979542
2023-11-30,54414585,(2023 XC4),25.2,0.0242412481,0.0542050786,False,3749830.411994734,53768.8208118244
2023-11-30,54415867,(2023 XU7),24.91,0.0277047973,0.06194981,False,15727806.322969827,14138.581114531
2023-11-30,54415309,(2023 XJ7),27.36,0.0089650967,0.0200465656,False,3442368.836165115,26244.7235176492
2023-11-30,54414589,(2023 XG4),27.88,0.0070559416,0.015777565,False,175492.558187011,31737.6187904858
2023-11-30,54415307,(2023 XF6),25.51,0.0210162379,0.0469937366,False,7424154.844576487,39006.565132757
2023-11-30,54416578,(2023 XX10),21.06,0.163137941,0.3647875257,False,13788889.378320136,74254.9268281363
2023-11-30,54415885,(2023 XH10),21.95,0.1082816778,0.2421251924,False,23223040.516066421,76759.8634111676
2023-11-30,54416850,(2023 XO13),26.55,0.013018321,0.0291098508,False,9697936.119450704,22844.7775370983
2023-11-30,54500315,(2024 WT1),25.4,0.022108281,0.0494356193,False,26741299.858009565,44787.2788760407
2023-11-30,54564361,(2025 WE10),27.272,0.0093358739,0.0208756486,False,27571795.006397929,33020.9874155258
2023-12-01,3297388,(2005 VN),22.91,0.0695913044,0.1556108872,False,66139060.056297144,87642.1298324358
2023-12-01,3548081,(2010 TK7),20.78,0.185590173,0.4149922428,False,35866276.973108341,55666.8352185624
2023-12-01,3581238,(2011 TG2),20.32,0.229379698,0.5129085974,False,68907210.18658324,47396.2460602781
2023-12-01,3735682,(2015 XZ1),25.0,0.02658,0.0594346868,False,48274995.356858606,63988.7439126816
2023-12-01,3735995,(2015 XN55),27.2,0.0096506147,0.0215794305,False,24394621.42601751,39667.3518516833
2023-12-01,3841851,(2019 JX5),26.43,0.0137579896,0.0307638,False,30976179.043477095,43929.5164308835
2023-12-01,54204657,(2021 TD5),23.72,0.0479242116,0.1071617948,False,49507578.672887028,34095.2362929713
2023-12-01,54330039,(2022 WO7),24.56,0.0325502986,0.0727846803,False,23588923.411123328,39052.0375698326
2023-12-01,54330582,(2022 WQ9),28.73,0.004770402,0.0106669431,False,46032108.435705309,55704.7253180318
2023-12-01,54372948,(2023 LZ),26.48,0.0134448195,0.0300635304,False,42636087.727387641,46705.9291529688
2023-12-01,54404081,(2023 VL5),23.96,0.0429096504,0.0959488953,False,13642593.417546989,39561.7891897987
2023-12-01,54404632,(2023 VM7),27.59,0.0080640828,0.0180318372,False,2456928.606471258,11510.6567091811
2023-12-01,54412204,(2023 XE),26.42,0.0138214936,0.0309057992,False,4995370.683779809,26415.8245144552
2023-12-01,54408326,(2023 WD3),25.11,0.0252670754,0.0564988982,False,3071872.267998473,50711.2144175516
2023-12-01,54413272,(2023 XE1),25.98,0.0169260249,0.0378477424,False,9992259.995377136,23227.5483970249
2023-12-01,54413270,(2023 XB1),22.48,0.0848310762,0.189688053,False,5319388.674756364,54596.1495909722
2023-12-01,54415294,(2023 XR5),22.18,0.0973991073,0.217791025,False,27938038.686637915,98473.4563269244
2023-12-01,54414140,(2023 XU2),25.23,0.0239086457,0.0534613571,False,4393309.687707005,57175.561856588
2023-12-01,54416722,(2023 XS12),25.9,0.0175612318,0.0392681082,False,1012019.492693775,30389.7042177585
2023-12-01,2706765,706765 (2010 TK7),20.78,0.185590173,0.4149922428,False,35866276.868389832,55666.8349637922
2023-12-01,54497055,(2024 VD),26.44,0.0136947774,0.0306224531,False,45933307.494849964,28834.1395097178
2023-12-01,54505715,(2024 XX9),26.08,0.0161642283,0.0361443134,False,14134555.901461196,28737.4431774331
2023-12-03,3015695,(1998 WB2),21.85,0.1133848361,0.2535362011,True,4211555.740590718,51140.1749148673
2023-12-03,3409960,(2008 HA38),20.3,0.2315021222,0.5176544822,False,57426532.107716756,31411.4157656394
2023-12-03,3463371,(2009 MW),20.86,0.1788771952,0.3999815682,False,47827930.574643261,59554.8451079917
2023-12-03,3529625,(2010 LM68),20.74,0.1890405519,0.4227075246,False,19305397.361978144,34016.3094428548
2023-12-03,3744853,(2016 DP2),25.9,0.0175612318,0.0392681082,False,47323542.820762168,30494.0182290589
2023-12-03,3763547,(2016 VD4),27.6,0.0080270317,0.0179489885,False,59761338.437785824,53135.8700237327
2023-12-03,3801936,(2018 EH4),21.67,0.1231841913,0.2754482254,True,30814180.871394712,43592.146287993
2023-12-03,3837640,(2019 AV3),23.43,0.0547715431,0.1224728936,False,18960235.731648334,25156.6702625981
2023-12-03,54017111,(2020 JC3),21.59,0.1278070988,0.285785361,True,30486902.903474265,77134.062063191
2023-12-03,54175821,(2021 OF1),23.59,0.0508809225,0.1137732014,False,38768624.141954103,52600.4668800281
2023-12-03,54224167,(2021 WO1),22.44,0.0864082036,0.1932146172,False,48782881.471889436,71420.6714780002
2023-12-03,2613985,613985 (2008 HA38),20.35,0.2262324906,0.5058712276,False,57426538.959299202,31411.3950525989
2023-12-03,54396409,(2023 TF32),22.39,0.0884209093,0.1977151638,False,39610682.801779218,21195.6260574767
2023-12-03,54408088,(2023 WS2),23.25,0.0595052079,0.1330576898,False,33214510.260695282,24001.2735146327
2023-12-03,54407409,(2023 WU1),23.58,0.0511157782,0.1142983547,False,15979356.412956722,53814.398563197
2023-12-03,54408082,(2023 WL2),22.16,0.0983003302,0.2198062205,False,57280594.463761833,13649.927885802
2023-12-03,54413278,(2023 XL1),26.5,0.0133215567,0.0297879063,False,4019422.827891914,22286.740405686
2023-12-03,54414134,(2023 XL2),30.17,0.0024578477,0.0054959146,False,110908.180710398,28162.0813788908
2023-12-03,54415865,(2023 XR7),21.07,0.1623883902,0.3631114793,False,67918641.341835138,34916.2392613955
2023-12-03,54415073,(2023 XO4),25.39,0.0222103282,0.0496638037,False,12882068.304593321,35712.2934515052
2023-12-03,54414580,(2023 XO3),27.52,0.0083282735,0.0186225856,False,522967.67469701,20731.5944676385
2023-12-03,54415878,(2023 XW9),26.17,0.0155079709,0.0346768771,False,2721784.409729137,56420.3148267024
2023-12-03,54416715,(2023 XD12),24.9,0.0278326768,0.0622357573,False,7274501.324168847,30875.2449665522
2023-12-03,54415889,(2023 XM10),23.63,0.049952241,0.1116966065,False,15176997.482360088,30761.0794818212
2023-12-03,54418155,(2023 XV20),22.75,0.0749126183,0.1675097069,False,51547823.296335938,14134.6598782354
2023-12-03,54521610,(2025 DU24),26.4,0.0139493823,0.0311917671,False,27877612.905550497,32475.82975959
2023-12-02,3407677,(2008 FS6),22.39,0.0884209093,0.1977151638,False,73767928.156691363,27322.383497998
2023-12-02,3430492,(2008 TP26),23.94,0.0433066885,0.0968366995,False,72704771.803612932,34311.9802443643
2023-12-02,3440396,(2008 WT62),23.11,0.0634680239,0.1419188158,False,13835992.017984715,48460.1908560527
2023-12-02,3714590,(2015 FU284),28.3,0.0058150704,0.0130028927,False,74526411.049282513,42627.0118456937
2023-12-02,3762123,(2016 UW41),21.0,0.1677084622,0.3750075218,False,47112797.883544545,39891.934897371
2023-12-02,3766334,(2017 AL4),23.05,0.065246163,0.1458948557,False,32517657.441964624,25766.1679861992
2023-12-02,3879720,(2019 UJ6),26.1,0.0160160338,0.0358129403,False,38505199.541518514,35317.7344907314
2023-12-02,54412461,(2023 XJ),28.67,0.004904051,0.0109657914,False,105642.814399582,56641.4258613635
2023-12-02,54412472,(2023 XU),29.59,0.0032103692,0.0071786037,False,477104.378586446,41980.9457680351
